"INDICATOR_CODE","INDICATOR_NAME","SOURCE_NOTE","SOURCE_ORGANIZATION",
"SG.MMR.LEVE.EP","Mothers are guaranteed an equivalent position after maternity leave (1=yes; 0=no)","Mothers are guaranteed an equivalent position after maternity leave is whether employers of women returning from maternity leave are legally obligated to provide them with an equivalent position after maternity leave. It takes into account paid and unpaid maternity leave and captures whether the employer has a legal obligation to reinstate the returning employee in an equivalent or better position and salary than the employee had pre-leave. Where the maternity leave regime explicitly states that the employee may not be indefinitely replaced, the answer is assumed to be “Yes.” Where the maternity leave regime explicitly establishes a suspension of the employee’s contract, the answer is assumed to be “Yes.” In economies that also have parental leave and the law guarantees return after the leave to the same or an equivalent position paid at the same rate but is silent on guaranteeing the same position after maternity leave, the answer is “Yes.” The answer is “N/A” if no paid or unpaid maternity leave is available.","World Bank: Women, Business and the Law.",
"SG.LEG.DVAW","Legislation exists on domestic violence (1=yes; 0=no)","Legislation exists on domestic violence is whether there is legislation addressing domestic violence: violence between spouses, within the family or members of the same household, or in interpersonal relationships, including intimate partner violence that is subject to criminal sanctions or provides for protection orders for domestic violence, or the legislation addresses “cruel, inhuman or degrading treatment” or “harassment” that clearly affects physical or mental health, and it is implied that such behavior is considered domestic violence.","World Bank: Women, Business and the Law.",
"SG.LAW.NODC.HR","Law mandates nondiscrimination based on gender in hiring (1=yes; 0=no)","Law mandates nondiscrimination based on gender in hiring is whether the law specifically prevents or penalizes gender-based discrimination in the hiring process; the law may prohibit discrimination in employment on the basis of gender but be silent about whether job applicants are protected from discrimination. Hiring refers to the process of employing a person for wages and making a selection by presenting a candidate with a job offer. Job advertisements, selection criteria and recruitment, although equally important, are not considered “hiring” for purposes of this question.","World Bank: Women, Business and the Law.",
"SG.LAW.LEVE.PU","Law mandates paid or unpaid maternity leave (1=yes; 0=no)","Law mandates paid or unpaid maternity leave is whether there is a law mandating paid or unpaid maternity leave available only to the mother. Provisions for circumstantial leave by which an employee is entitled to a certain number of days of paid leave (usually fewer than five days) upon the birth of a child are considered paternity leave; even if the law is gender-neutral, such leave is not considered maternity leave if the law covers maternity leave elsewhere.","World Bank: Women, Business and the Law.",
"SG.LAW.EQRM.WK","Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no)","Law mandates equal remuneration for females and males for work of equal value is whether there is a law that obligates employers to pay equal remuneration to male and female employees who do work of equal value.“Remuneration” refers to the ordinary, basic or minimum wage or salary and any additional emoluments payable directly or indirectly, whether in cash or in kind, by the employer to the worker and arising out of the worker’s employment. “Work of equal value” refers not only to the same or similar jobs but also to different jobs of the same value.","World Bank: Women, Business and the Law.",
"SG.LAW.CHMR","Law prohibits or invalidates child or early marriage (1=yes; 0=no)","Law prohibits or invalidates child or early marriage is whether there are provisions that prevent the marriage of girls, boys, or both before they reach the legal age of marriage or the age of marriage with consent, including, for example, a prohibition on registering the marriage or provisions stating that such a marriage is null and void.","World Bank: Women, Business and the Law.",
"SG.JOB.NOPN.EQ","Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no)","Non-pregnant and non-nursing women can do the same jobs as men indicates whether there are specific jobs that women explicitly or implicitly cannot perform except in limited circumstances. Both partial and full restrictions on women’s work are counted as restrictions. For example, if women are only allowed to work in certain jobs within the mining industry, e.g., as health care professionals within mines but not as miners, this is a restriction.","World Bank: Women, Business and the Law.",
"SG.GEN.PARL.ZS","Proportion of seats held by women in national parliaments (%)","Women in parliaments are the percentage of parliamentary seats in a single or lower chamber held by women.","Inter-Parliamentary Union (IPU) (www.ipu.org).",
"SG.DMK.SRCR.FN.ZS","Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)","Proportion of women ages 15-49 years (married or in union) who make their own decision on all three selected areas i.e. can say no to sexual intercourse with their husband or partner if they do not want; decide on use of contraception; and decide on their own health care. Only women who provide a “yes” answer to all three components are considered as women who “make her own decisions regarding sexual and reproductive”.","Demographic and Health Surveys compiled by United Nations Population Fund",
"SG.DMK.ALLD.FN.ZS","Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)","Women participating in the three decisions (own health care, major household purchases, and visiting family) is the percentage of currently married women aged 15-49 who say that they alone or jointly have the final say in all of the three decisions (own health care, large purchases and visits to family, relatives, and friends).","Demographic and Health Surveys (DHS)",
"SE.TER.ENRR.MA","School enrollment, tertiary, male (% gross)","Gross enrollment ratio is the ratio of total enrollment, regardless of age, to the population of the age group that officially corresponds to the level of education shown. Tertiary education, whether or not to an advanced research qualification, normally requires, as a minimum condition of admission, the successful completion of education at the secondary level.","UNESCO Institute for Statistics",
"SE.TER.ENRR.FE","School enrollment, tertiary, female (% gross)","Gross enrollment ratio is the ratio of total enrollment, regardless of age, to the population of the age group that officially corresponds to the level of education shown. Tertiary education, whether or not to an advanced research qualification, normally requires, as a minimum condition of admission, the successful completion of education at the secondary level.","UNESCO Institute for Statistics",
"SE.TER.CUAT.ST.ZS","Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)","The percentage of population ages 25 and over that attained or completed short-cycle tertiary education.","UNESCO Institute for Statistics",
"SE.TER.CUAT.ST.MA.ZS","Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)","The percentage of population ages 25 and over that attained or completed short-cycle tertiary education.","UNESCO Institute for Statistics",
"SE.TER.CUAT.ST.FE.ZS","Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)","The percentage of population ages 25 and over that attained or completed short-cycle tertiary education.","UNESCO Institute for Statistics",
"SE.TER.CUAT.MS.ZS","Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)","The percentage of population ages 25 and over that attained or completed Master's or equivalent.","UNESCO Institute for Statistics",
"SE.TER.CUAT.MS.MA.ZS","Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)","The percentage of population ages 25 and over that attained or completed Master's or equivalent.","UNESCO Institute for Statistics",
"SE.TER.CUAT.MS.FE.ZS","Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)","The percentage of population ages 25 and over that attained or completed Master's or equivalent.","UNESCO Institute for Statistics",
"SE.TER.CUAT.DO.ZS","Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)","The percentage of population ages 25 and over that attained or completed Doctoral or equivalent.","UNESCO Institute for Statistics",
"SE.TER.CUAT.DO.MA.ZS","Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)","The percentage of population ages 25 and over that attained or completed Doctoral or equivalent.","UNESCO Institute for Statistics",
"SE.TER.CUAT.DO.FE.ZS","Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)","The percentage of population ages 25 and over that attained or completed Doctoral or equivalent.","UNESCO Institute for Statistics",
"SE.TER.CUAT.BA.ZS","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","The percentage of population ages 25 and over that attained or completed Bachelor's or equivalent.","UNESCO Institute for Statistics",
"SE.TER.CUAT.BA.MA.ZS","Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)","The percentage of population ages 25 and over that attained or completed Bachelor's or equivalent.","UNESCO Institute for Statistics",
"SE.TER.CUAT.BA.FE.ZS","Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)","The percentage of population ages 25 and over that attained or completed Bachelor's or equivalent.","UNESCO Institute for Statistics",
"SE.SEC.TCHR.FE.ZS","Secondary education, teachers (% female)","Female teachers as a percentage of total secondary education teachers includes full-time and part-time teachers.","UNESCO Institute for Statistics",
"SE.SEC.PROG.MA.ZS","Progression to secondary school, male (%)","Progression to secondary school refers to the number of new entrants to the first grade of secondary school in a given year as a percentage of the number of students enrolled in the final grade of primary school in the previous year (minus the number of repeaters from the last grade of primary education in the given year).","UNESCO Institute for Statistics",
"SE.SEC.PROG.FE.ZS","Progression to secondary school, female (%)","Progression to secondary school refers to the number of new entrants to the first grade of secondary school in a given year as a percentage of the number of students enrolled in the final grade of primary school in the previous year (minus the number of repeaters from the last grade of primary education in the given year).","UNESCO Institute for Statistics",
"SE.SEC.NENR.MA","School enrollment, secondary, male (% net)","Net enrollment rate is the ratio of children of official school age who are enrolled in school to the population of the corresponding official school age. Secondary education completes the provision of basic education that began at the primary level, and aims at laying the foundations for lifelong learning and human development, by offering more subject- or skill-oriented instruction using more specialized teachers.","UNESCO Institute for Statistics",
"SE.SEC.NENR.FE","School enrollment, secondary, female (% net)","Net enrollment rate is the ratio of children of official school age who are enrolled in school to the population of the corresponding official school age. Secondary education completes the provision of basic education that began at the primary level, and aims at laying the foundations for lifelong learning and human development, by offering more subject- or skill-oriented instruction using more specialized teachers.","UNESCO Institute for Statistics",
"SE.SEC.ENRR.MA","School enrollment, secondary, male (% gross)","Gross enrollment ratio is the ratio of total enrollment, regardless of age, to the population of the age group that officially corresponds to the level of education shown. Secondary education completes the provision of basic education that began at the primary level, and aims at laying the foundations for lifelong learning and human development, by offering more subject- or skill-oriented instruction using more specialized teachers.","UNESCO Institute for Statistics",
"SE.SEC.ENRR.FE","School enrollment, secondary, female (% gross)","Gross enrollment ratio is the ratio of total enrollment, regardless of age, to the population of the age group that officially corresponds to the level of education shown. Secondary education completes the provision of basic education that began at the primary level, and aims at laying the foundations for lifelong learning and human development, by offering more subject- or skill-oriented instruction using more specialized teachers.","UNESCO Institute for Statistics",
"SE.SEC.ENRL.VO.FE.ZS","Secondary education, vocational pupils (% female)","Secondary vocational pupils are the number of secondary students enrolled in technical and vocational education programs, including teacher training.","UNESCO Institute for Statistics",
"SE.SEC.ENRL.GC.FE.ZS","Secondary education, general pupils (% female)","Secondary general pupils are the number of secondary students enrolled in general education programs, including teacher training.","UNESCO Institute for Statistics",
"SE.SEC.ENRL.FE.ZS","Secondary education, pupils (% female)","Female pupils as a percentage of total pupils at secondary level includes enrollments in public and private schools.","UNESCO Institute for Statistics",
"SE.SEC.CUAT.UP.ZS","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","The percentage of population ages 25 and over that attained or completed upper secondary education.","UNESCO Institute for Statistics",
"SE.SEC.CUAT.UP.MA.ZS","Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)","The percentage of population ages 25 and over that attained or completed upper secondary education.","UNESCO Institute for Statistics",
"SE.SEC.CUAT.UP.FE.ZS","Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)","The percentage of population ages 25 and over that attained or completed upper secondary education.","UNESCO Institute for Statistics",
"SE.SEC.CUAT.PO.ZS","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","The percentage of population ages 25 and over that attained or completed post-secondary non-tertiary education.","UNESCO Institute for Statistics",
"SE.SEC.CUAT.PO.MA.ZS","Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)","The percentage of population ages 25 and over that attained or completed post-secondary non-tertiary education.","UNESCO Institute for Statistics",
"SE.SEC.CUAT.PO.FE.ZS","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","The percentage of population ages 25 and over that attained or completed post-secondary non-tertiary education.","UNESCO Institute for Statistics",
"SE.SEC.CUAT.LO.ZS","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","The percentage of population ages 25 and over that attained or completed lower secondary education.","UNESCO Institute for Statistics",
"SE.SEC.CUAT.LO.MA.ZS","Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)","The percentage of population ages 25 and over that attained or completed lower secondary education.","UNESCO Institute for Statistics",
"SE.SEC.CUAT.LO.FE.ZS","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","The percentage of population ages 25 and over that attained or completed lower secondary education.","UNESCO Institute for Statistics",
"SE.PRM.UNER.MA","Children out of school, primary, male","Children out of school are the number of primary-school-age children not enrolled in primary or secondary school.","UNESCO Institute for Statistics",
"SE.PRM.UNER.FE","Children out of school, primary, female","Children out of school are the number of primary-school-age children not enrolled in primary or secondary school.","UNESCO Institute for Statistics",
"SE.PRM.TENR.MA","Adjusted net enrollment rate, primary, male (% of primary school age children)","Adjusted net enrollment is the number of pupils of the school-age group for primary education, enrolled either in primary or secondary education, expressed as a percentage of the total population in that age group.","UNESCO Institute for Statistics",
"SE.PRM.TENR.FE","Adjusted net enrollment rate, primary, female (% of primary school age children)","Adjusted net enrollment is the number of pupils of the school-age group for primary education, enrolled either in primary or secondary education, expressed as a percentage of the total population in that age group.","UNESCO Institute for Statistics",
"SE.PRM.TCHR.FE.ZS","Primary education, teachers (% female)","Female teachers as a percentage of total primary education teachers includes full-time and part-time teachers.","UNESCO Institute for Statistics",
"SE.PRM.TCAQ.MA.ZS","Trained teachers in primary education, male (% of male teachers)","Trained teachers in primary education are the percentage of primary school teachers who have received the minimum organized teacher training (pre-service or in-service) required for teaching in a given country.","UNESCO Institute for Statistics",
"SE.PRM.TCAQ.FE.ZS","Trained teachers in primary education, female (% of female teachers)","Trained teachers in primary education are the percentage of primary school teachers who have received the minimum organized teacher training (pre-service or in-service) required for teaching in a given country.","UNESCO Institute for Statistics",
"SE.PRM.REPT.MA.ZS","Repeaters, primary, male (% of male enrollment)","Repeaters in primary school are the number of students enrolled in the same grade as in the previous year, as a percentage of all students enrolled in primary school.","UNESCO Institute for Statistics",
"SE.PRM.REPT.FE.ZS","Repeaters, primary, female (% of female enrollment)","Repeaters in primary school are the number of students enrolled in the same grade as in the previous year, as a percentage of all students enrolled in primary school.","UNESCO Institute for Statistics",
"SE.PRM.PRSL.MA.ZS","Persistence to last grade of primary, male (% of cohort)","Persistence to last grade of primary is the percentage of children enrolled in the first grade of primary school who eventually reach the last grade of primary education. The estimate is based on the reconstructed cohort method.","UNESCO Institute for Statistics",
"SE.PRM.PRSL.FE.ZS","Persistence to last grade of primary, female (% of cohort)","Persistence to last grade of primary is the percentage of children enrolled in the first grade of primary school who eventually reach the last grade of primary education. The estimate is based on the reconstructed cohort method.","UNESCO Institute for Statistics",
"SE.PRM.PRS5.MA.ZS","Persistence to grade 5, male (% of cohort)","Persistence to grade 5 (percentage of cohort reaching grade 5) is the share of children enrolled in the first grade of primary school who eventually reach grade 5. The estimate is based on the reconstructed cohort method.","United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",
"SE.PRM.PRS5.FE.ZS","Persistence to grade 5, female (% of cohort)","Persistence to grade 5 (percentage of cohort reaching grade 5) is the share of children enrolled in the first grade of primary school who eventually reach grade 5. The estimate is based on the reconstructed cohort method.","United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",
"SE.PRM.NINT.MA.ZS","Net intake rate in grade 1, male (% of official school-age population)","Net intake rate in grade 1 is the number of new entrants in the first grade of primary education who are of official primary school entrance age, expressed as a percentage of the population of the corresponding age.","UNESCO Institute for Statistics",
"SE.PRM.NINT.FE.ZS","Net intake rate in grade 1, female (% of official school-age population)","Net intake rate in grade 1 is the number of new entrants in the first grade of primary education who are of official primary school entrance age, expressed as a percentage of the population of the corresponding age.","UNESCO Institute for Statistics",
"SE.PRM.NENR.MA","School enrollment, primary, male (% net)","Net enrollment rate is the ratio of children of official school age who are enrolled in school to the population of the corresponding official school age. Primary education provides children with basic reading, writing, and mathematics skills along with an elementary understanding of such subjects as history, geography, natural science, social science, art, and music.","UNESCO Institute for Statistics",
"SE.PRM.NENR.FE","School enrollment, primary, female (% net)","Net enrollment rate is the ratio of children of official school age who are enrolled in school to the population of the corresponding official school age. Primary education provides children with basic reading, writing, and mathematics skills along with an elementary understanding of such subjects as history, geography, natural science, social science, art, and music.","UNESCO Institute for Statistics",
"SE.PRM.GINT.MA.ZS","Gross intake ratio in first grade of primary education, male (% of relevant age group)","Gross intake ratio in first grade of primary education is the number of new entrants in the first grade of primary education regardless of age, expressed as a percentage of the population of the official primary entrance age.","UNESCO Institute for Statistics",
"SE.PRM.GINT.FE.ZS","Gross intake ratio in first grade of primary education, female (% of relevant age group)","Gross intake ratio in first grade of primary education is the number of new entrants in the first grade of primary education regardless of age, expressed as a percentage of the population of the official primary entrance age.","UNESCO Institute for Statistics",
"SE.PRM.ENRR.MA","School enrollment, primary, male (% gross)","Gross enrollment ratio is the ratio of total enrollment, regardless of age, to the population of the age group that officially corresponds to the level of education shown. Primary education provides children with basic reading, writing, and mathematics skills along with an elementary understanding of such subjects as history, geography, natural science, social science, art, and music.","UNESCO Institute for Statistics",
"SE.PRM.ENRR.FE","School enrollment, primary, female (% gross)","Gross enrollment ratio is the ratio of total enrollment, regardless of age, to the population of the age group that officially corresponds to the level of education shown. Primary education provides children with basic reading, writing, and mathematics skills along with an elementary understanding of such subjects as history, geography, natural science, social science, art, and music.","UNESCO Institute for Statistics",
"SE.PRM.ENRL.FE.ZS","Primary education, pupils (% female)","Female pupils as a percentage of total pupils at primary level include enrollments in public and private schools.","UNESCO Institute for Statistics",
"SE.PRM.CUAT.ZS","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","The percentage of population ages 25 and over that attained or completed primary education.","UNESCO Institute for Statistics",
"SE.PRM.CUAT.MA.ZS","Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)","The percentage of population ages 25 and over that attained or completed primary education.","UNESCO Institute for Statistics",
"SE.PRM.CUAT.FE.ZS","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","The percentage of population ages 25 and over that attained or completed primary education.","UNESCO Institute for Statistics",
"SE.PRM.CMPT.MA.ZS","Primary completion rate, male (% of relevant age group)","Primary completion rate, or gross intake ratio to the last grade of primary education, is the number of new entrants (enrollments minus repeaters) in the last grade of primary education, regardless of age, divided by the population at the entrance age for the last grade of primary education. Data limitations preclude adjusting for students who drop out during the final year of primary education.","UNESCO Institute for Statistics",
"SE.PRM.CMPT.FE.ZS","Primary completion rate, female (% of relevant age group)","Primary completion rate, or gross intake ratio to the last grade of primary education, is the number of new entrants (enrollments minus repeaters) in the last grade of primary education, regardless of age, divided by the population at the entrance age for the last grade of primary education. Data limitations preclude adjusting for students who drop out during the final year of primary education.","UNESCO Institute for Statistics",
"SE.PRE.ENRR.MA","School enrollment, preprimary, male (% gross)","Gross enrollment ratio is the ratio of total enrollment, regardless of age, to the population of the age group that officially corresponds to the level of education shown. Preprimary education refers to programs at the initial stage of organized instruction, designed primarily to introduce very young children to a school-type environment and to provide a bridge between home and school.","UNESCO Institute for Statistics",
"SE.PRE.ENRR.FE","School enrollment, preprimary, female (% gross)","Gross enrollment ratio is the ratio of total enrollment, regardless of age, to the population of the age group that officially corresponds to the level of education shown. Preprimary education refers to programs at the initial stage of organized instruction, designed primarily to introduce very young children to a school-type environment and to provide a bridge between home and school.","UNESCO Institute for Statistics",
"SE.ENR.TERT.FM.ZS","School enrollment, tertiary (gross), gender parity index (GPI)","Gender parity index for gross enrollment ratio in tertiary education is the ratio of women to men enrolled at tertiary level in public and private schools.","UNESCO Institute for Statistics",
"SE.ENR.SECO.FM.ZS","School enrollment, secondary (gross), gender parity index (GPI)","Gender parity index for gross enrollment ratio in secondary education is the ratio of girls to boys enrolled at secondary level in public and private schools.","UNESCO Institute for Statistics",
"SE.ENR.PRSC.FM.ZS","School enrollment, primary and secondary (gross), gender parity index (GPI)","Gender parity index for gross enrollment ratio in primary and secondary education is the ratio of girls to boys enrolled at primary and secondary levels in public and private schools.","UNESCO Institute for Statistics",
"SE.ENR.PRIM.FM.ZS","School enrollment, primary (gross), gender parity index (GPI)","Gender parity index for gross enrollment ratio in primary education is the ratio of girls to boys enrolled at primary level in public and private schools.","UNESCO Institute for Statistics",
"SE.ADT.LITR.MA.ZS","Literacy rate, adult male (% of males ages 15 and above)","Adult literacy rate is the percentage of people ages 15 and above who can both read and write with understanding a short simple statement about their everyday life.","UNESCO Institute for Statistics",
"SE.ADT.LITR.FE.ZS","Literacy rate, adult female (% of females ages 15 and above)","Adult literacy rate is the percentage of people ages 15 and above who can both read and write with understanding a short simple statement about their everyday life.","UNESCO Institute for Statistics",
"SE.ADT.1524.LT.MA.ZS","Literacy rate, youth male (% of males ages 15-24)","Youth literacy rate is the percentage of people ages 15-24 who can both read and write with understanding a short simple statement about their everyday life.","UNESCO Institute for Statistics",
"SE.ADT.1524.LT.FM.ZS","Literacy rate, youth (ages 15-24), gender parity index (GPI)","Gender parity index for youth literacy rate is the ratio of females to males ages 15-24 who can both read and write with understanding a short simple statement about their everyday life.","UNESCO Institute for Statistics",
"SE.ADT.1524.LT.FE.ZS","Literacy rate, youth female (% of females ages 15-24)","Youth literacy rate is the percentage of people ages 15-24 who can both read and write with understanding a short simple statement about their everyday life.","UNESCO Institute for Statistics",
"IC.FRM.FEMO.ZS","Firms with female participation in ownership (% of firms)","Firms with female participation in ownership are the percentage of firms with a woman among the principal owners.","World Bank, Enterprise Surveys (http://www.enterprisesurveys.org/).",
"IC.FRM.FEMM.ZS","Firms with female top manager (% of firms)","Firms with female top manager refers to the percentage of firms in the private sector who have females as top managers. Top manager refers to the highest ranking manager or CEO of the establishment. This person may be the owner if he/she works as the manager of the firm. The results are based on surveys of more than 100,000 private firms.","World Bank, Enterprise Surveys (http://www.enterprisesurveys.org/).",
