"INDICATOR_CODE","INDICATOR_NAME","SOURCE_NOTE","SOURCE_ORGANIZATION",
"SP.POP.GROW","Population growth (annual %)","Annual population growth rate for year t is the exponential rate of growth of midyear population from year t-1 to t, expressed as a percentage . Population is based on the de facto definition of population, which counts all residents regardless of legal status or citizenship.","Derived from total population. Population source: (1) United Nations Population Division. World Population Prospects: 2017 Revision, (2) Census reports and other statistical publications from national statistical offices, (3) Eurostat: Demographic Statistics, (4) United Nations Statistical Division. Population and Vital Statistics Reprot (various years), (5) U.S. Census Bureau: International Database, and (6) Secretariat of the Pacific Community: Statistics and Demography Programme.",
"SP.POP.DPND.YG","Age dependency ratio, young (% of working-age population)","Age dependency ratio, young, is the ratio of younger dependents--people younger than 15--to the working-age population--those ages 15-64. Data are shown as the proportion of dependents per 100 working-age population.","World Bank staff estimates based on age distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.DPND.OL","Age dependency ratio, old (% of working-age population)","Age dependency ratio, old, is the ratio of older dependents--people older than 64--to the working-age population--those ages 15-64. Data are shown as the proportion of dependents per 100 working-age population.","World Bank staff estimates based on age distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.DPND","Age dependency ratio (% of working-age population)","Age dependency ratio is the ratio of dependents--people younger than 15 or older than 64--to the working-age population--those ages 15-64. Data are shown as the proportion of dependents per 100 working-age population.","World Bank staff estimates based on age distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.BRTH.MF","Sex ratio at birth (male births per female births)","Sex ratio at birth refers to male births per female births. The data are 5 year averages.","United Nations Population Division. World Population Prospects: 2017 Revision.",
"SP.POP.80UP.MA.5Y","Population ages 80 and above, male (% of male population)","Male population between the ages 80 and above as a percentage of the total male population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.80UP.FE.5Y","Population ages 80 and above, female (% of female population)","Female population between the ages 80 and above as a percentage of the total female population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.7579.MA.5Y","Population ages 75-79, male (% of male population)","Male population between the ages 75 to 79 as a percentage of the total male population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.7579.FE.5Y","Population ages 75-79, female (% of female population)","Female population between the ages 75 to 79 as a percentage of the total female population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.7074.MA.5Y","Population ages 70-74, male (% of male population)","Male population between the ages 70 to 74 as a percentage of the total male population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.7074.FE.5Y","Population ages 70-74, female (% of female population)","Female population between the ages 70 to 74 as a percentage of the total female population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.65UP.TO.ZS","Population ages 65 and above (% of total)","Population ages 65 and above as a percentage of the total population. Population is based on the de facto definition of population, which counts all residents regardless of legal status or citizenship.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.65UP.TO","Population ages 65 and above, total","Total population 65 years of age or older. Population is based on the de facto definition of population, which counts all residents regardless of legal status or citizenship.","World Bank staff estimates using the World Bank's total population and age/sex distributions of the United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.65UP.MA.ZS","Population ages 65 and above, male (% of total)","Male population 65 years of age or older as a percentage of the total male population. Population is based on the de facto definition of population, which counts all residents regardless of legal status or citizenship.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.65UP.MA.IN","Population ages 65 and above, male","Male population 65 years of age or older. Population is based on the de facto definition of population, which counts all residents regardless of legal status or citizenship.","World Bank staff estimates using the World Bank's total population and age/sex distributions of the United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.65UP.FE.ZS","Population ages 65 and above, female (% of total)","Female population 65 years of age or older as a percentage of the total female population. Population is based on the de facto definition of population, which counts all residents regardless of legal status or citizenship.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.65UP.FE.IN","Population ages 65 and above, female","Female population 65 years of age or older. Population is based on the de facto definition of population, which counts all residents regardless of legal status or citizenship.","World Bank staff estimates using the World Bank's total population and age/sex distributions of the United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.6569.MA.5Y","Population ages 65-69, male (% of male population)","Male population between the ages 65 to 69 as a percentage of the total male population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.6569.FE.5Y","Population ages 65-69, female (% of female population)","Female population between the ages 65 to 69 as a percentage of the total female population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.6064.MA.5Y","Population ages 60-64, male (% of male population)","Male population between the ages 60 to 64 as a percentage of the total male population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.6064.FE.5Y","Population ages 60-64, female (% of female population)","Female population between the ages 60 to 64 as a percentage of the total female population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.5559.MA.5Y","Population ages 55-59, male (% of male population)","Male population between the ages 55 to 59 as a percentage of the total male population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.5559.FE.5Y","Population ages 55-59, female (% of female population)","Female population between the ages 55 to 59 as a percentage of the total female population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.5054.MA.5Y","Population ages 50-54, male (% of male population)","Male population between the ages 50 to 54 as a percentage of the total male population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.5054.FE.5Y","Population ages 50-54, female (% of female population)","Female population between the ages 50 to 54 as a percentage of the total female population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.4549.MA.5Y","Population ages 45-49, male (% of male population)","Male population between the ages 45 to 49 as a percentage of the total male population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.4549.FE.5Y","Population ages 45-49, female (% of female population)","Female population between the ages 45 to 49 as a percentage of the total female population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.4044.MA.5Y","Population ages 40-44, male (% of male population)","Male population between the ages 40 to 44 as a percentage of the total male population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.4044.FE.5Y","Population ages 40-44, female (% of female population)","Female population between the ages 40 to 44 as a percentage of the total female population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.3539.MA.5Y","Population ages 35-39, male (% of male population)","Male population between the ages 35 to 39 as a percentage of the total male population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.3539.FE.5Y","Population ages 35-39, female (% of female population)","Female population between the ages 35 to 39 as a percentage of the total female population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.3034.MA.5Y","Population ages 30-34, male (% of male population)","Male population between the ages 30 to 34 as a percentage of the total male population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.3034.FE.5Y","Population ages 30-34, female (% of female population)","Female population between the ages 30 to 34 as a percentage of the total female population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.2529.MA.5Y","Population ages 25-29, male (% of male population)","Male population between the ages 25 to 29 as a percentage of the total male population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.2529.FE.5Y","Population ages 25-29, female (% of female population)","Female population between the ages 25 to 29 as a percentage of the total female population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.2024.MA.5Y","Population ages 20-24, male (% of male population)","Male population between the ages 20 to 24 as a percentage of the total male population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.2024.FE.5Y","Population ages 20-24, female (% of female population)","Female population between the ages 20 to 24 as a percentage of the total female population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.1564.TO.ZS","Population ages 15-64 (% of total)","Total population between the ages 15 to 64 as a percentage of the total population. Population is based on the de facto definition of population, which counts all residents regardless of legal status or citizenship.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.1564.TO","Population ages 15-64, total","Total population between the ages 15 to 64. Population is based on the de facto definition of population, which counts all residents regardless of legal status or citizenship.","World Bank staff estimates using the World Bank's total population and age/sex distributions of the United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.1564.MA.ZS","Population ages 15-64, male (% of total)","Male population between the ages 15 to 64 as a percentage of the total male population. Population is based on the de facto definition of population, which counts all residents regardless of legal status or citizenship.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.1564.MA.IN","Population ages 15-64, male","Male population between the ages 15 to 64. Population is based on the de facto definition of population, which counts all residents regardless of legal status or citizenship.","World Bank staff estimates using the World Bank's total population and age/sex distributions of the United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.1564.FE.ZS","Population ages 15-64, female (% of total)","Female population between the ages 15 to 64 as a percentage of the total female population. Population is based on the de facto definition of population, which counts all residents regardless of legal status or citizenship.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.1564.FE.IN","Population ages 15-64, female","Female population between the ages 15 to 64. Population is based on the de facto definition of population, which counts all residents regardless of legal status or citizenship.","World Bank staff estimates using the World Bank's total population and age/sex distributions of the United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.1519.MA.5Y","Population ages 15-19, male (% of male population)","Male population between the ages 15 to 19 as a percentage of the total male population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.1519.FE.5Y","Population ages 15-19, female (% of female population)","Female population between the ages 15 to 19 as a percentage of the total female population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.1014.MA.5Y","Population ages 10-14, male (% of male population)","Male population between the ages 10 to 14 as a percentage of the total male population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.1014.FE.5Y","Population ages 10-14, female (% of female population)","Female population between the ages 10 to 14 as a percentage of the total female population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.0509.MA.5Y","Population ages 5-9, male (% of male population)","Male population between the ages 5 to 9 as a percentage of the total male population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.0509.FE.5Y","Population ages 5-9, female (% of female population)","Female population between the ages 5 to 9 as a percentage of the total female population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.0014.TO.ZS","Population ages 0-14 (% of total)","Population between the ages 0 to 14 as a percentage of the total population. Population is based on the de facto definition of population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.0014.TO","Population ages 0-14, total","Total population between the ages 0 to 14. Population is based on the de facto definition of population, which counts all residents regardless of legal status or citizenship.","World Bank staff estimates using the World Bank's total population and age/sex distributions of the United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.0014.MA.ZS","Population ages 0-14, male (% of total)","Male population between the ages 0 to 14 as a percentage of the total male population. Population is based on the de facto definition of population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.0014.MA.IN","Population ages 0-14, male","Male population between the ages 0 to 14. Population is based on the de facto definition of population, which counts all residents regardless of legal status or citizenship.","World Bank staff estimates using the World Bank's total population and age/sex distributions of the United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.0014.FE.ZS","Population ages 0-14, female (% of total)","Female population between the ages 0 to 14 as a percentage of the total female population. Population is based on the de facto definition of population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.0014.FE.IN","Population ages 0-14, female","Female population between the ages 0 to 14. Population is based on the de facto definition of population, which counts all residents regardless of legal status or citizenship.","World Bank staff estimates using the World Bank's total population and age/sex distributions of the United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.0004.MA.5Y","Population ages 0-4, male (% of male population)","Male population between the ages 0 to 4 as a percentage of the total male population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.POP.0004.FE.5Y","Population ages 0-4, female (% of female population)","Female population between the ages 0 to 4 as a percentage of the total female population.","World Bank staff estimates based on age/sex distributions of United Nations Population Division's World Population Prospects: 2017 Revision.",
"SP.MTR.1519.ZS","Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant)","Teenage mothers are the percentage of women ages 15-19 who already have children or are currently pregnant.","Demographic and Health Surveys.",
"SP.M18.2024.FE.ZS","Women who were first married by age 18 (% of women ages 20-24)","Women who were first married by age 18 refers to the percentage of women ages 20-24 who were first married by age 18.","Demographic and Health Surveys (DHS), Multiple Indicator Cluster Surveys (MICS), AIDS Indicator Surveys(AIS), Reproductive Health Survey(RHS), and other household surveys.",
"SP.HOU.FEMA.ZS","Female headed households (% of households with a female head)","Female headed households shows the percentage of households with a female head.","Demographic and Health Surveys.",
"SP.DYN.WFRT","Wanted fertility rate (births per woman)","Wanted fertility rate is an estimate of what the total fertility rate would be if all unwanted births were avoided.","Demographic and Health Surveys.",
"SP.DYN.TO65.MA.ZS","Survival to age 65, male (% of cohort)","Survival to age 65 refers to the percentage of a cohort of newborn infants that would survive to age 65, if subject to age specific mortality rates of the specified year.","United Nations Population Division. World Population Prospects: 2017 Revision.",
"SP.DYN.TO65.FE.ZS","Survival to age 65, female (% of cohort)","Survival to age 65 refers to the percentage of a cohort of newborn infants that would survive to age 65, if subject to age specific mortality rates of the specified year.","United Nations Population Division. World Population Prospects: 2017 Revision.",
"SP.DYN.TFRT.IN","Fertility rate, total (births per woman)","Total fertility rate represents the number of children that would be born to a woman if she were to live to the end of her childbearing years and bear children in accordance with age-specific fertility rates of the specified year.","(1) United Nations Population Division. World Population Prospects: 2017 Revision. (2) Census reports and other statistical publications from national statistical offices, (3) Eurostat: Demographic Statistics, (4) United Nations Statistical Division. Population and Vital Statistics Reprot (various years), (5) U.S. Census Bureau: International Database, and (6) Secretariat of the Pacific Community: Statistics and Demography Programme.",
"SP.DYN.LE00.MA.IN","Life expectancy at birth, male (years)","Life expectancy at birth indicates the number of years a newborn infant would live if prevailing patterns of mortality at the time of its birth were to stay the same throughout its life.","(1) United Nations Population Division. World Population Prospects: 2017 Revision. (2) Census reports and other statistical publications from national statistical offices, (3) Eurostat: Demographic Statistics, (4) United Nations Statistical Division. Population and Vital Statistics Reprot (various years), (5) U.S. Census Bureau: International Database, and (6) Secretariat of the Pacific Community: Statistics and Demography Programme.",
"SP.DYN.LE00.IN","Life expectancy at birth, total (years)","Life expectancy at birth indicates the number of years a newborn infant would live if prevailing patterns of mortality at the time of its birth were to stay the same throughout its life.","(1) United Nations Population Division. World Population Prospects: 2017 Revision, or derived from male and female life expectancy at birth from sources such as: (2) Census reports and other statistical publications from national statistical offices, (3) Eurostat: Demographic Statistics, (4) United Nations Statistical Division. Population and Vital Statistics Reprot (various years), (5) U.S. Census Bureau: International Database, and (6) Secretariat of the Pacific Community: Statistics and Demography Programme.",
"SP.DYN.LE00.FE.IN","Life expectancy at birth, female (years)","Life expectancy at birth indicates the number of years a newborn infant would live if prevailing patterns of mortality at the time of its birth were to stay the same throughout its life.","(1) United Nations Population Division. World Population Prospects: 2017 Revision. (2) Census reports and other statistical publications from national statistical offices, (3) Eurostat: Demographic Statistics, (4) United Nations Statistical Division. Population and Vital Statistics Reprot (various years), (5) U.S. Census Bureau: International Database, and (6) Secretariat of the Pacific Community: Statistics and Demography Programme.",
"SP.DYN.IMRT.MA.IN","Mortality rate, infant, male (per 1,000 live births)","Infant mortality rate, male is the number of male infants dying before reaching one year of age, per 1,000 male live births in a given year.","Estimates developed by the UN Inter-agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division) at www.childmortality.org.",
"SP.DYN.IMRT.IN","Mortality rate, infant (per 1,000 live births)","Infant mortality rate is the number of infants dying before reaching one year of age, per 1,000 live births in a given year.","Estimates developed by the UN Inter-agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division) at www.childmortality.org.",
"SP.DYN.IMRT.FE.IN","Mortality rate, infant, female (per 1,000 live births)","Infant mortality rate, female is the number of female infants dying before reaching one year of age, per 1,000 female live births in a given year.","Estimates developed by the UN Inter-agency Group for Child Mortality Estimation (UNICEF, WHO, World Bank, UN DESA Population Division) at www.childmortality.org.",
"SP.DYN.CONU.ZS","Contraceptive prevalence, any methods (% of women ages 15-49)","Contraceptive prevalence rate is the percentage of women who are practicing, or whose sexual partners are practicing, any form of contraception. It is usually measured for women ages 15-49 who are married or in union.","UNICEF's State of the World's Children and Childinfo, United Nations Population Division's World Contraceptive Use, household surveys including Demographic and Health Surveys and Multiple Indicator Cluster Surveys.",
"SP.DYN.CONM.ZS","Contraceptive prevalence, modern methods (% of women ages 15-49)","Contraceptive prevalence rate is the percentage of women who are practicing, or whose sexual partners are practicing, at least one modern method of contraception. It is usually measured for women ages 15-49 who are married or in union. Modern methods of contraception include female and male sterilization, oral hormonal pills, the intra-uterine device (IUD), the male condom, injectables, the implant (including Norplant), vaginal barrier methods, the female condom and emergency contraception.","Household surveys, including Demographic and Health Surveys and Multiple Indicator Cluster Surveys. Largely compiled by United Nations Population Division.",
"SP.DYN.CDRT.IN","Death rate, crude (per 1,000 people)","Crude death rate indicates the number of deaths occurring during the year, per 1,000 population estimated at midyear. Subtracting the crude death rate from the crude birth rate provides the rate of natural increase, which is equal to the rate of population change in the absence of migration.","(1) United Nations Population Division. World Population Prospects: 2017 Revision. (2) Census reports and other statistical publications from national statistical offices, (3) Eurostat: Demographic Statistics, (4) United Nations Statistical Division. Population and Vital Statistics Reprot (various years), (5) U.S. Census Bureau: International Database, and (6) Secretariat of the Pacific Community: Statistics and Demography Programme.",
"SP.DYN.CBRT.IN","Birth rate, crude (per 1,000 people)","Crude birth rate indicates the number of live births occurring during the year, per 1,000 population estimated at midyear. Subtracting the crude death rate from the crude birth rate provides the rate of natural increase, which is equal to the rate of population change in the absence of migration.","(1) United Nations Population Division. World Population Prospects: 2017 Revision. (2) Census reports and other statistical publications from national statistical offices, (3) Eurostat: Demographic Statistics, (4) United Nations Statistical Division. Population and Vital Statistics Reprot (various years), (5) U.S. Census Bureau: International Database, and (6) Secretariat of the Pacific Community: Statistics and Demography Programme.",
"SP.DYN.AMRT.MA","Mortality rate, adult, male (per 1,000 male adults)","Adult mortality rate, male, is the probability of dying between the ages of 15 and 60--that is, the probability of a 15-year-old male dying before reaching age 60, if subject to age-specific mortality rates of the specified year between those ages.","(1) United Nations Population Division. World Population Prospects: 2017 Revision. (2) University of California, Berkeley, and Max Planck Institute for Demographic Research. The Human Mortality Database.",
"SP.DYN.AMRT.FE","Mortality rate, adult, female (per 1,000 female adults)","Adult mortality rate, female, is the probability of dying between the ages of 15 and 60--that is, the probability of a 15-year-old female dying before reaching age 60, if subject to age-specific mortality rates of the specified year between those ages.","(1) United Nations Population Division. World Population Prospects: 2017 Revision. (2) University of California, Berkeley, and Max Planck Institute for Demographic Research. The Human Mortality Database.",
"SP.DTH.REPT.ZS","Completeness of total death reporting (% of reported total deaths to estimated total deaths)","Completeness of total death reporting is the number of total deaths reported by national statistics authorities to the United Nations Statistics Division's Demography Yearbook divided by the number of total deaths estimated by the United Nations Population Division.","The United Nations Statistics Division's Population and Vital Statistics Report and the United Nations Population Division's World Population Prospects.",
"SP.DTH.INFR.ZS","Completeness of infant death reporting (% of reported infant deaths to estimated infant deaths)","Completeness of infant death reporting is the number of infant deaths reported by national statistics authorities to the United Nations Statistics Division's Demography Yearbook divided by the number of infant deaths estimated by the United Nations Population Division.","The United Nations Statistics Division's Population and Vital Statistics Report and the United Nations Population Division's World Population Prospects.",
"SP.ADO.TFRT","Adolescent fertility rate (births per 1,000 women ages 15-19)","Adolescent fertility rate is the number of births per 1,000 women ages 15-19.","United Nations Population Division, World Population Prospects.",
"SN.ITK.VITA.ZS","Vitamin A supplementation coverage rate (% of children ages 6-59 months)","Vitamin A supplementation refers to the percentage of children ages 6-59 months old who received at least two doses of vitamin A in the previous year.","United Nations Children's Fund, State of the World's Children.",
"SN.ITK.SALT.ZS","Consumption of iodized salt (% of households)","Consumption of iodized salt refers to the percentage of households that use edible salt fortified with iodine.","United Nations Children's Fund, State of the World's Children.",
"SN.ITK.DFCT","Depth of the food deficit (kilocalories per person per day)","The depth of the food deficit indicates how many calories would be needed to lift the undernourished from their status, everything else being constant. The average intensity of food deprivation of the undernourished, estimated as the difference between the average dietary energy requirement and the average dietary energy consumption of the undernourished population (food-deprived), is multiplied by the number of undernourished to provide an estimate of the total food deficit in the country, which is then normalized by the total population.","Food and Agriculture Organization, Food Security Statistics.",
"SN.ITK.DEFC.ZS","Prevalence of undernourishment (% of population)","Population below minimum level of dietary energy consumption (also referred to as prevalence of undernourishment) shows the percentage of the population whose food intake is insufficient to meet dietary energy requirements continuously. Data showing as 5 may signify a prevalence of undernourishment below 5%.","Food and Agriculture Organization (http://www.fao.org/publications/en/).",
"SM.POP.TOTL.ZS","International migrant stock (% of population)","International migrant stock is the number of people born in a country other than that in which they live. It also includes refugees. The data used to estimate the international migrant stock at a particular time are obtained mainly from population censuses. The estimates are derived from the data on foreign-born population--people who have residence in one country but were born in another country. When data on the foreign-born population are not available, data on foreign population--that is, people who are citizens of a country other than the country in which they reside--are used as estimates. After the breakup of the Soviet Union in 1991 people living in one of the newly independent countries who were born in another were classified as international migrants. Estimates of migrant stock in the newly independent states from 1990 on are based on the 1989 census of the Soviet Union. For countries with information on the international migrant stock for at least two points in time, interpolation or extrapolation was used to estimate the international migrant stock on July 1 of the reference years. For countries with only one observation, estimates for the reference years were derived using rates of change in the migrant stock in the years preceding or following the single observation available. A model was used to estimate migrants for countries that had no data.","United Nations Population Division, Trends in Total Migrant Stock: 2008 Revision.",
"SM.POP.TOTL","International migrant stock, total","International migrant stock is the number of people born in a country other than that in which they live. It also includes refugees. The data used to estimate the international migrant stock at a particular time are obtained mainly from population censuses. The estimates are derived from the data on foreign-born population--people who have residence in one country but were born in another country. When data on the foreign-born population are not available, data on foreign population--that is, people who are citizens of a country other than the country in which they reside--are used as estimates. After the breakup of the Soviet Union in 1991 people living in one of the newly independent countries who were born in another were classified as international migrants. Estimates of migrant stock in the newly independent states from 1990 on are based on the 1989 census of the Soviet Union. For countries with information on the international migrant stock for at least two points in time, interpolation or extrapolation was used to estimate the international migrant stock on July 1 of the reference years. For countries with only one observation, estimates for the reference years were derived using rates of change in the migrant stock in the years preceding or following the single observation available. A model was used to estimate migrants for countries that had no data.","United Nations Population Division, Trends in Total Migrant Stock: 2012 Revision.",
"SM.POP.REFG.OR","Refugee population by country or territory of origin","Refugees are people who are recognized as refugees under the 1951 Convention Relating to the Status of Refugees or its 1967 Protocol, the 1969 Organization of African Unity Convention Governing the Specific Aspects of Refugee Problems in Africa, people recognized as refugees in accordance with the UNHCR statute, people granted refugee-like humanitarian status, and people provided temporary protection. Asylum seekers--people who have applied for asylum or refugee status and who have not yet received a decision or who are registered as asylum seekers--are excluded. Palestinian refugees are people (and their descendants) whose residence was Palestine between June 1946 and May 1948 and who lost their homes and means of livelihood as a result of the 1948 Arab-Israeli conflict. Country of origin generally refers to the nationality or country of citizenship of a claimant.","United Nations High Commissioner for Refugees (UNHCR), Statistics Database, Statistical Yearbook and data files, complemented by statistics on Palestinian refugees under the mandate of the UNRWA as published on its website. Data from UNHCR are available online at: www.unhcr.org/en-us/figures-at-a-glance.html.",
