"INDICATOR_CODE","INDICATOR_NAME","SOURCE_NOTE","SOURCE_ORGANIZATION",
"SL.TLF.CACT.FM.ZS","Ratio of female to male labor force participation rate (%) (modeled ILO estimate)","Labor force participation rate is the proportion of the population ages 15 and older that is economically active: all people who supply labor for the production of goods and services during a specified period. Ratio of female to male labor force participation rate is calculated by dividing female labor force participation rate by male labor force participation rate and multiplying by 100.","Derived using data from International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.TLF.CACT.FM.NE.ZS","Ratio of female to male labor force participation rate (%) (national estimate)","Labor force participation rate is the proportion of the population ages 15 and older that is economically active: all people who supply labor for the production of goods and services during a specified period. Ratio of female to male labor force participation rate is calculated by dividing female labor force participation rate by male labor force participation rate and multiplying by 100.","Derived using data from International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.TLF.CACT.FE.ZS","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","Labor force participation rate is the proportion of the population ages 15 and older that is economically active: all people who supply labor for the production of goods and services during a specified period.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.TLF.CACT.FE.NE.ZS","Labor force participation rate, female (% of female population ages 15+) (national estimate)","Labor force participation rate is the proportion of the population ages 15 and older that is economically active: all people who supply labor for the production of goods and services during a specified period.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.TLF.BASC.ZS","Labor force with basic education (% of total working-age population with basic education)","The percentage of the working age population with a basic level of education who are in the labor force. Basic education comprises primary education or lower secondary education according to the International Standard Classification of Education 2011 (ISCED 2011).","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.TLF.BASC.MA.ZS","Labor force with basic education, male (% of male working-age population with basic education)","The percentage of the working age population with a basic level of education who are in the labor force. Basic education comprises primary education or lower secondary education according to the International Standard Classification of Education 2011 (ISCED 2011).","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.TLF.BASC.FE.ZS","Labor force with basic education, female (% of female working-age population with basic education)","The percentage of the working age population with a basic level of education who are in the labor force. Basic education comprises primary education or lower secondary education according to the International Standard Classification of Education 2011 (ISCED 2011).","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.TLF.ADVN.ZS","Labor force with advanced education (% of total working-age population with advanced education)","The percentage of the working age population with an advanced level of education who are in the labor force. Advanced education comprises short-cycle tertiary education, a bachelor’s degree or equivalent education level, a master’s degree or equivalent education level, or doctoral degree or equivalent education level according to the International Standard Classification of Education 2011 (ISCED 2011).","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.TLF.ADVN.MA.ZS","Labor force with advanced education, male (% of male working-age population with advanced education)","The percentage of the working age population with an advanced level of education who are in the labor force. Advanced education comprises short-cycle tertiary education, a bachelor’s degree or equivalent education level, a master’s degree or equivalent education level, or doctoral degree or equivalent education level according to the International Standard Classification of Education 2011 (ISCED 2011).","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.TLF.ADVN.FE.ZS","Labor force with advanced education, female (% of female working-age population with advanced education)","The percentage of the working age population with an advanced level of education who are in the labor force. Advanced education comprises short-cycle tertiary education, a bachelor’s degree or equivalent education level, a master’s degree or equivalent education level, or doctoral degree or equivalent education level according to the International Standard Classification of Education 2011 (ISCED 2011).","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.TLF.ACTI.ZS","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)","Labor force participation rate is the proportion of the population ages 15-64 that is economically active: all people who supply labor for the production of goods and services during a specified period.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.TLF.ACTI.MA.ZS","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","Labor force participation rate is the proportion of the population ages 15-64 that is economically active: all people who supply labor for the production of goods and services during a specified period.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.TLF.ACTI.FE.ZS","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","Labor force participation rate is the proportion of the population ages 15-64 that is economically active: all people who supply labor for the production of goods and services during a specified period.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.TLF.ACTI.1524.ZS","Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)","Labor force participation rate for ages 15-24 is the proportion of the population ages 15-24 that is economically active: all people who supply labor for the production of goods and services during a specified period.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.TLF.ACTI.1524.NE.ZS","Labor force participation rate for ages 15-24, total (%) (national estimate)","Labor force participation rate for ages 15-24 is the proportion of the population ages 15-24 that is economically active: all people who supply labor for the production of goods and services during a specified period.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.TLF.ACTI.1524.MA.ZS","Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)","Labor force participation rate for ages 15-24 is the proportion of the population ages 15-24 that is economically active: all people who supply labor for the production of goods and services during a specified period.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.TLF.ACTI.1524.MA.NE.ZS","Labor force participation rate for ages 15-24, male (%) (national estimate)","Labor force participation rate for ages 15-24 is the proportion of the population ages 15-24 that is economically active: all people who supply labor for the production of goods and services during a specified period.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.TLF.ACTI.1524.FE.ZS","Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)","Labor force participation rate for ages 15-24 is the proportion of the population ages 15-24 that is economically active: all people who supply labor for the production of goods and services during a specified period.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.TLF.ACTI.1524.FE.NE.ZS","Labor force participation rate for ages 15-24, female (%) (national estimate)","Labor force participation rate for ages 15-24 is the proportion of the population ages 15-24 that is economically active: all people who supply labor for the production of goods and services during a specified period.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.TLF.0714.ZS","Children in employment, total (% of children ages 7-14)","Children in employment refer to children involved in economic activity for at least one hour in the reference week of the survey.","Understanding Children's Work project based on data from ILO, UNICEF and the World Bank.",
"SL.TLF.0714.WK.ZS","Children in employment, work only (% of children in employment, ages 7-14)","Children in employment refer to children involved in economic activity for at least one hour in the reference week of the survey. Work only refers to children involved in economic activity and not attending school.","Understanding Children's Work project based on data from ILO, UNICEF and the World Bank.",
"SL.TLF.0714.WK.TM","Average working hours of children, working only, ages 7-14 (hours per week)","Average working hours of children working only refers to the average weekly working hours of those children who are involved in economic activity and not attending school.","Understanding Children's Work project based on data from ILO, UNICEF and the World Bank.",
"SL.TLF.0714.WK.MA.ZS","Children in employment, work only, male (% of male children in employment, ages 7-14)","Children in employment refer to children involved in economic activity for at least one hour in the reference week of the survey. Work only refers to children involved in economic activity and not attending school.","Understanding Children's Work project based on data from ILO, UNICEF and the World Bank.",
"SL.TLF.0714.WK.MA.TM","Average working hours of children, working only, male, ages 7-14 (hours per week)","Average working hours of children working only refers to the average weekly working hours of those children who are involved in economic activity and not attending school.","Understanding Children's Work project based on data from ILO, UNICEF and the World Bank.",
"SL.TLF.0714.WK.FE.ZS","Children in employment, work only, female (% of female children in employment, ages 7-14)","Children in employment refer to children involved in economic activity for at least one hour in the reference week of the survey. Work only refers to children involved in economic activity and not attending school.","Understanding Children's Work project based on data from ILO, UNICEF and the World Bank.",
"SL.TLF.0714.WK.FE.TM","Average working hours of children, working only, female, ages 7-14 (hours per week)","Average working hours of children working only refers to the average weekly working hours of those children who are involved in economic activity and not attending school.","Understanding Children's Work project based on data from ILO, UNICEF and the World Bank.",
"SL.TLF.0714.SW.ZS","Children in employment, study and work (% of children in employment, ages 7-14)","Children in employment refer to children involved in economic activity for at least one hour in the reference week of the survey. Study and work refer to children attending school in combination with economic activity.","Understanding Children's Work project based on data from ILO, UNICEF and the World Bank.",
"SL.TLF.0714.SW.TM","Average working hours of children, study and work, ages 7-14 (hours per week)","Average working hours of children studying and working refer to the average weekly working hours of those children who are attending school in combination with economic activity.","Understanding Children's Work project based on data from ILO, UNICEF and the World Bank.",
"SL.TLF.0714.SW.MA.ZS","Children in employment, study and work, male (% of male children in employment, ages 7-14)","Children in employment refer to children involved in economic activity for at least one hour in the reference week of the survey. Study and work refer to children attending school in combination with economic activity.","Understanding Children's Work project based on data from ILO, UNICEF and the World Bank.",
"SL.TLF.0714.SW.MA.TM","Average working hours of children, study and work, male, ages 7-14 (hours per week)","Average working hours of children studying and working refer to the average weekly working hours of those children who are attending school in combination with economic activity.","Understanding Children's Work project based on data from ILO, UNICEF and the World Bank.",
"SL.TLF.0714.SW.FE.ZS","Children in employment, study and work, female (% of female children in employment, ages 7-14)","Children in employment refer to children involved in economic activity for at least one hour in the reference week of the survey. Study and work refer to children attending school in combination with economic activity.","Understanding Children's Work project based on data from ILO, UNICEF and the World Bank.",
"SL.TLF.0714.SW.FE.TM","Average working hours of children, study and work, female, ages 7-14 (hours per week)","Average working hours of children studying and working refer to the average weekly working hours of those children who are attending school in combination with economic activity.","Understanding Children's Work project based on data from ILO, UNICEF and the World Bank.",
"SL.TLF.0714.MA.ZS","Children in employment, male (% of male children ages 7-14)","Children in employment refer to children involved in economic activity for at least one hour in the reference week of the survey.","Understanding Children's Work project based on data from ILO, UNICEF and the World Bank.",
"SL.TLF.0714.FE.ZS","Children in employment, female (% of female children ages 7-14)","Children in employment refer to children involved in economic activity for at least one hour in the reference week of the survey.","Understanding Children's Work project based on data from ILO, UNICEF and the World Bank.",
"SL.SRV.EMPL.ZS","Employment in services (% of total employment) (modeled ILO estimate)","Employment is defined as persons of working age who were engaged in any activity to produce goods or provide services for pay or profit, whether at work during the reference period or not at work due to temporary absence from a job, or to working-time arrangement. The services sector consists of wholesale and retail trade and restaurants and hotels; transport, storage, and communications; financing, insurance, real estate, and business services; and community, social, and personal services, in accordance with divisions 6-9 (ISIC 2) or categories G-Q (ISIC 3) or categories G-U (ISIC 4).","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.SRV.EMPL.MA.ZS","Employment in services, male (% of male employment) (modeled ILO estimate)","Employment is defined as persons of working age who were engaged in any activity to produce goods or provide services for pay or profit, whether at work during the reference period or not at work due to temporary absence from a job, or to working-time arrangement. The services sector consists of wholesale and retail trade and restaurants and hotels; transport, storage, and communications; financing, insurance, real estate, and business services; and community, social, and personal services, in accordance with divisions 6-9 (ISIC 2) or categories G-Q (ISIC 3) or categories G-U (ISIC 4).","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.SRV.EMPL.FE.ZS","Employment in services, female (% of female employment) (modeled ILO estimate)","Employment is defined as persons of working age who were engaged in any activity to produce goods or provide services for pay or profit, whether at work during the reference period or not at work due to temporary absence from a job, or to working-time arrangement. The services sector consists of wholesale and retail trade and restaurants and hotels; transport, storage, and communications; financing, insurance, real estate, and business services; and community, social, and personal services, in accordance with divisions 6-9 (ISIC 2) or categories G-Q (ISIC 3) or categories G-U (ISIC 4).","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.SRV.0714.ZS","Child employment in services (% of economically active children ages 7-14)","Employment by economic activity refers to the distribution of economically active children by the major industrial categories of the International Standard Industrial Classification (ISIC). Services correspond to divisions 6-9 (ISIC revision 2), categories G-P (ISIC revision 3), or categories G-U (ISIC revision 4). Services include wholesale and retail trade, hotels and restaurants, transport, financial intermediation, real estate, public administration, education, health and social work, other community services, and private household activity. Economically active children refer to children involved in economic activity for at least one hour in the reference week of the survey.","Understanding Children's Work project based on data from ILO, UNICEF and the World Bank.",
"SL.SRV.0714.MA.ZS","Child employment in services, male (% of male economically active children ages 7-14)","Employment by economic activity refers to the distribution of economically active children by the major industrial categories of the International Standard Industrial Classification (ISIC). Services correspond to divisions 6-9 (ISIC revision 2), categories G-P (ISIC revision 3), or categories G-U (ISIC revision 4). Services include wholesale and retail trade, hotels and restaurants, transport, financial intermediation, real estate, public administration, education, health and social work, other community services, and private household activity. Economically active children refer to children involved in economic activity for at least one hour in the reference week of the survey.","Understanding Children's Work project based on data from ILO, UNICEF and the World Bank.",
"SL.SRV.0714.FE.ZS","Child employment in services, female (% of female economically active children ages 7-14)","Employment by economic activity refers to the distribution of economically active children by the major industrial categories of the International Standard Industrial Classification (ISIC). Services correspond to divisions 6-9 (ISIC revision 2), categories G-P (ISIC revision 3), or categories G-U (ISIC revision 4). Services include wholesale and retail trade, hotels and restaurants, transport, financial intermediation, real estate, public administration, education, health and social work, other community services, and private household activity. Economically active children refer to children involved in economic activity for at least one hour in the reference week of the survey.","Understanding Children's Work project based on data from ILO, UNICEF and the World Bank.",
"SL.SLF.0714.ZS","Children in employment, self-employed (% of children in employment, ages 7-14)","Self-employed workers are people whose remuneration depends directly on the profits derived from the goods and services they produce, with or without other employees, and include employers, own-account workers, and members of producers cooperatives.","Understanding Children's Work project based on data from ILO, UNICEF and the World Bank.",
"SL.SLF.0714.MA.ZS","Children in employment, self-employed, male (% of male children in employment, ages 7-14)","Self-employed workers are people whose remuneration depends directly on the profits derived from the goods and services they produce, with or without other employees, and include employers, own-account workers, and members of producers cooperatives.","Understanding Children's Work project based on data from ILO, UNICEF and the World Bank.",
"SL.SLF.0714.FE.ZS","Children in employment, self-employed, female (% of female children in employment, ages 7-14)","Self-employed workers are people whose remuneration depends directly on the profits derived from the goods and services they produce, with or without other employees, and include employers, own-account workers, and members of producers cooperatives.","Understanding Children's Work project based on data from ILO, UNICEF and the World Bank.",
"SL.MNF.0714.ZS","Child employment in manufacturing (% of economically active children ages 7-14)","Employment by economic activity refers to the distribution of economically active children by the major industrial categories of the International Standard Industrial Classification (ISIC). Manufacturing corresponds to division 3 (ISIC revision 2), category D (ISIC revision 3), or category C (ISIC revision 4). Economically active children refer to children involved in economic activity for at least one hour in the reference week of the survey.","Understanding Children's Work project based on data from ILO, UNICEF and the World Bank.",
"SL.MNF.0714.MA.ZS","Child employment in manufacturing, male (% of male economically active children ages 7-14)","Employment by economic activity refers to the distribution of economically active children by the major industrial categories of the International Standard Industrial Classification (ISIC). Manufacturing corresponds to division 3 (ISIC revision 2), category D (ISIC revision 3), or category C (ISIC revision 4). Economically active children refer to children involved in economic activity for at least one hour in the reference week of the survey.","Understanding Children's Work project based on data from ILO, UNICEF and the World Bank.",
"SL.MNF.0714.FE.ZS","Child employment in manufacturing, female (% of female economically active children ages 7-14)","Employment by economic activity refers to the distribution of economically active children by the major industrial categories of the International Standard Industrial Classification (ISIC). Manufacturing corresponds to division 3 (ISIC revision 2), category D (ISIC revision 3), or category C (ISIC revision 4). Economically active children refer to children involved in economic activity for at least one hour in the reference week of the survey.","Understanding Children's Work project based on data from ILO, UNICEF and the World Bank.",
"SL.ISV.IFRM.ZS","Informal employment (% of total non-agricultural employment)","Employment in the informal economy as a percentage of total non-agricultural employment. It basically includes all jobs in unregistered and/or small-scale private unincorporated enterprises that produce goods or services meant for sale or barter. Self-employed street vendors, taxi drivers and home-base workers, regardless of size, are all considered enterprises. However, agricultural and related activities, households producing goods exclusively for their own use (e.g. subsistence farming, domestic housework, care work, and employment of paid domestic workers), and volunteer services rendered to the community are excluded.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.ISV.IFRM.MA.ZS","Informal employment, male (% of total non-agricultural employment)","Employment in the informal economy as a percentage of total non-agricultural employment. It basically includes all jobs in unregistered and/or small-scale private unincorporated enterprises that produce goods or services meant for sale or barter. Self-employed street vendors, taxi drivers and home-base workers, regardless of size, are all considered enterprises. However, agricultural and related activities, households producing goods exclusively for their own use (e.g. subsistence farming, domestic housework, care work, and employment of paid domestic workers), and volunteer services rendered to the community are excluded.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.ISV.IFRM.FE.ZS","Informal employment, female (% of total non-agricultural employment)","Employment in the informal economy as a percentage of total non-agricultural employment. It basically includes all jobs in unregistered and/or small-scale private unincorporated enterprises that produce goods or services meant for sale or barter. Self-employed street vendors, taxi drivers and home-base workers, regardless of size, are all considered enterprises. However, agricultural and related activities, households producing goods exclusively for their own use (e.g. subsistence farming, domestic housework, care work, and employment of paid domestic workers), and volunteer services rendered to the community are excluded.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.IND.EMPL.ZS","Employment in industry (% of total employment) (modeled ILO estimate)","Employment is defined as persons of working age who were engaged in any activity to produce goods or provide services for pay or profit, whether at work during the reference period or not at work due to temporary absence from a job, or to working-time arrangement. The industry sector consists of mining and quarrying, manufacturing, construction, and public utilities (electricity, gas, and water), in accordance with divisions 2-5 (ISIC 2) or categories C-F (ISIC 3) or categories B-F (ISIC 4).","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.IND.EMPL.MA.ZS","Employment in industry, male (% of male employment) (modeled ILO estimate)","Employment is defined as persons of working age who were engaged in any activity to produce goods or provide services for pay or profit, whether at work during the reference period or not at work due to temporary absence from a job, or to working-time arrangement. The industry sector consists of mining and quarrying, manufacturing, construction, and public utilities (electricity, gas, and water), in accordance with divisions 2-5 (ISIC 2) or categories C-F (ISIC 3) or categories B-F (ISIC 4).","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.IND.EMPL.FE.ZS","Employment in industry, female (% of female employment) (modeled ILO estimate)","Employment is defined as persons of working age who were engaged in any activity to produce goods or provide services for pay or profit, whether at work during the reference period or not at work due to temporary absence from a job, or to working-time arrangement. The industry sector consists of mining and quarrying, manufacturing, construction, and public utilities (electricity, gas, and water), in accordance with divisions 2-5 (ISIC 2) or categories C-F (ISIC 3) or categories B-F (ISIC 4).","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.GDP.PCAP.EM.KD","GDP per person employed (constant 2011 PPP $)","GDP per person employed is gross domestic product (GDP) divided by total employment in the economy. Purchasing power parity (PPP) GDP is GDP converted to 2011 constant international dollars using PPP rates. An international dollar has the same purchasing power over GDP that a U.S. dollar has in the United States.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.FAM.WORK.ZS","Contributing family workers, total (% of total employment) (modeled ILO estimate)","Contributing family workers are those workers who hold ""self-employment jobs"" as own-account workers in a market-oriented establishment operated by a related person living in the same household.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.FAM.WORK.MA.ZS","Contributing family workers, male (% of male employment) (modeled ILO estimate)","Contributing family workers are those workers who hold ""self-employment jobs"" as own-account workers in a market-oriented establishment operated by a related person living in the same household.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.FAM.WORK.FE.ZS","Contributing family workers, female (% of female employment) (modeled ILO estimate)","Contributing family workers are those workers who hold ""self-employment jobs"" as own-account workers in a market-oriented establishment operated by a related person living in the same household.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.FAM.0714.ZS","Children in employment, unpaid family workers (% of children in employment, ages 7-14)","Unpaid family workers are people who work without pay in a market-oriented establishment operated by a related person living in the same household.","Understanding Children's Work project based on data from ILO, UNICEF and the World Bank.",
"SL.FAM.0714.MA.ZS","Children in employment, unpaid family workers, male (% of male children in employment, ages 7-14)","Unpaid family workers are people who work without pay in a market-oriented establishment operated by a related person living in the same household.","Understanding Children's Work project based on data from ILO, UNICEF and the World Bank.",
"SL.FAM.0714.FE.ZS","Children in employment, unpaid family workers, female (% of female children in employment, ages 7-14)","Unpaid family workers are people who work without pay in a market-oriented establishment operated by a related person living in the same household.","Understanding Children's Work project based on data from ILO, UNICEF and the World Bank.",
"SL.EMP.WORK.ZS","Wage and salaried workers, total (% of total employment) (modeled ILO estimate)","Wage and salaried workers (employees) are those workers who hold the type of jobs defined as ""paid employment jobs,"" where the incumbents hold explicit (written or oral) or implicit employment contracts that give them a basic remuneration that is not directly dependent upon the revenue of the unit for which they work.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.EMP.WORK.MA.ZS","Wage and salaried workers, male (% of male employment) (modeled ILO estimate)","Wage and salaried workers (employees) are those workers who hold the type of jobs defined as ""paid employment jobs,"" where the incumbents hold explicit (written or oral) or implicit employment contracts that give them a basic remuneration that is not directly dependent upon the revenue of the unit for which they work.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.EMP.WORK.FE.ZS","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","Wage and salaried workers (employees) are those workers who hold the type of jobs defined as ""paid employment jobs,"" where the incumbents hold explicit (written or oral) or implicit employment contracts that give them a basic remuneration that is not directly dependent upon the revenue of the unit for which they work.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.EMP.VULN.ZS","Vulnerable employment, total (% of total employment) (modeled ILO estimate)","Vulnerable employment is contributing family workers and own-account workers as a percentage of total employment.","Derived using data from International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.EMP.VULN.MA.ZS","Vulnerable employment, male (% of male employment) (modeled ILO estimate)","Vulnerable employment is contributing family workers and own-account workers as a percentage of total employment.","Derived using data from International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.EMP.VULN.FE.ZS","Vulnerable employment, female (% of female employment) (modeled ILO estimate)","Vulnerable employment is contributing family workers and own-account workers as a percentage of total employment.","Derived using data from International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.EMP.TOTL.SP.ZS","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","Employment to population ratio is the proportion of a country's population that is employed. Employment is defined as persons of working age who, during a short reference period, were engaged in any activity to produce goods or provide services for pay or profit, whether at work during the reference period (i.e. who worked in a job for at least one hour) or not at work due to temporary absence from a job, or to working-time arrangements. Ages 15 and older are generally considered the working-age population.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.EMP.TOTL.SP.NE.ZS","Employment to population ratio, 15+, total (%) (national estimate)","Employment to population ratio is the proportion of a country's population that is employed. Employment is defined as persons of working age who, during a short reference period, were engaged in any activity to produce goods or provide services for pay or profit, whether at work during the reference period (i.e. who worked in a job for at least one hour) or not at work due to temporary absence from a job, or to working-time arrangements. Ages 15 and older are generally considered the working-age population.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.EMP.TOTL.SP.MA.ZS","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","Employment to population ratio is the proportion of a country's population that is employed. Employment is defined as persons of working age who, during a short reference period, were engaged in any activity to produce goods or provide services for pay or profit, whether at work during the reference period (i.e. who worked in a job for at least one hour) or not at work due to temporary absence from a job, or to working-time arrangements. Ages 15 and older are generally considered the working-age population.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.EMP.TOTL.SP.MA.NE.ZS","Employment to population ratio, 15+, male (%) (national estimate)","Employment to population ratio is the proportion of a country's population that is employed. Employment is defined as persons of working age who, during a short reference period, were engaged in any activity to produce goods or provide services for pay or profit, whether at work during the reference period (i.e. who worked in a job for at least one hour) or not at work due to temporary absence from a job, or to working-time arrangements. Ages 15 and older are generally considered the working-age population.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.EMP.TOTL.SP.FE.ZS","Employment to population ratio, 15+, female (%) (modeled ILO estimate)","Employment to population ratio is the proportion of a country's population that is employed. Employment is defined as persons of working age who, during a short reference period, were engaged in any activity to produce goods or provide services for pay or profit, whether at work during the reference period (i.e. who worked in a job for at least one hour) or not at work due to temporary absence from a job, or to working-time arrangements. Ages 15 and older are generally considered the working-age population.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.EMP.TOTL.SP.FE.NE.ZS","Employment to population ratio, 15+, female (%) (national estimate)","Employment to population ratio is the proportion of a country's population that is employed. Employment is defined as persons of working age who, during a short reference period, were engaged in any activity to produce goods or provide services for pay or profit, whether at work during the reference period (i.e. who worked in a job for at least one hour) or not at work due to temporary absence from a job, or to working-time arrangements. Ages 15 and older are generally considered the working-age population.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.EMP.SMGT.FE.ZS","Female share of employment in senior and middle management (%) ","The proportion of females in total employment in senior and middle management. It corresponds to major group 1 in both ISCO-08 and ISCO-88 minus category 14 in ISCO-08 (hospitality, retail and other services managers) and minus category 13 in ISCO-88 (general managers), since these comprise mainly managers of small enterprises.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.EMP.SELF.ZS","Self-employed, total (% of total employment) (modeled ILO estimate)","Self-employed workers are those workers who, working on their own account or with one or a few partners or in cooperative, hold the type of jobs defined as a ""self-employment jobs."" i.e. jobs where the remuneration is directly dependent upon the profits derived from the goods and services produced. Self-employed workers include four sub-categories of employers, own-account workers, members of producers' cooperatives, and contributing family workers.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.EMP.SELF.MA.ZS","Self-employed, male (% of male employment) (modeled ILO estimate)","Self-employed workers are those workers who, working on their own account or with one or a few partners or in cooperative, hold the type of jobs defined as a ""self-employment jobs."" i.e. jobs where the remuneration is directly dependent upon the profits derived from the goods and services produced. Self-employed workers include four sub-categories of employers, own-account workers, members of producers' cooperatives, and contributing family workers.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.EMP.SELF.FE.ZS","Self-employed, female (% of female employment) (modeled ILO estimate)","Self-employed workers are those workers who, working on their own account or with one or a few partners or in cooperative, hold the type of jobs defined as a ""self-employment jobs."" i.e. jobs where the remuneration is directly dependent upon the profits derived from the goods and services produced. Self-employed workers include four sub-categories of employers, own-account workers, members of producers' cooperatives, and contributing family workers.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.EMP.MPYR.ZS","Employers, total (% of total employment) (modeled ILO estimate)","Employers are those workers who, working on their own account or with one or a few partners, hold the type of jobs defined as a ""self-employment jobs"" i.e. jobs where the remuneration is directly dependent upon the profits derived from the goods and services produced), and, in this capacity, have engaged, on a continuous basis, one or more persons to work for them as employee(s).","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.EMP.MPYR.MA.ZS","Employers, male (% of male employment) (modeled ILO estimate)","Employers are those workers who, working on their own account or with one or a few partners, hold the type of jobs defined as a ""self-employment jobs"" i.e. jobs where the remuneration is directly dependent upon the profits derived from the goods and services produced), and, in this capacity, have engaged, on a continuous basis, one or more persons to work for them as employee(s).","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.EMP.MPYR.FE.ZS","Employers, female (% of female employment) (modeled ILO estimate)","Employers are those workers who, working on their own account or with one or a few partners, hold the type of jobs defined as a ""self-employment jobs"" i.e. jobs where the remuneration is directly dependent upon the profits derived from the goods and services produced), and, in this capacity, have engaged, on a continuous basis, one or more persons to work for them as employee(s).","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.EMP.1524.SP.ZS","Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)","Employment to population ratio is the proportion of a country's population that is employed. Employment is defined as persons of working age who, during a short reference period, were engaged in any activity to produce goods or provide services for pay or profit, whether at work during the reference period (i.e. who worked in a job for at least one hour) or not at work due to temporary absence from a job, or to working-time arrangements. Ages 15-24 are generally considered the youth population.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
"SL.EMP.1524.SP.NE.ZS","Employment to population ratio, ages 15-24, total (%) (national estimate)","Employment to population ratio is the proportion of a country's population that is employed. Employment is defined as persons of working age who, during a short reference period, were engaged in any activity to produce goods or provide services for pay or profit, whether at work during the reference period (i.e. who worked in a job for at least one hour) or not at work due to temporary absence from a job, or to working-time arrangements. Ages 15-24 are generally considered the youth population.","International Labour Organization, ILOSTAT database. Data retrieved in September 2018.",
