"INDICATOR_CODE","INDICATOR_NAME","SOURCE_NOTE","SOURCE_ORGANIZATION",
"SE.PRM.NINT.ZS","Net intake rate in grade 1 (% of official school-age population)","Net intake rate in grade 1 is the number of new entrants in the first grade of primary education who are of official primary school entrance age, expressed as a percentage of the population of the corresponding age.","UNESCO Institute for Statistics",
"SE.PRM.NINT.MA.ZS","Net intake rate in grade 1, male (% of official school-age population)","Net intake rate in grade 1 is the number of new entrants in the first grade of primary education who are of official primary school entrance age, expressed as a percentage of the population of the corresponding age.","UNESCO Institute for Statistics",
"SE.PRM.NINT.FE.ZS","Net intake rate in grade 1, female (% of official school-age population)","Net intake rate in grade 1 is the number of new entrants in the first grade of primary education who are of official primary school entrance age, expressed as a percentage of the population of the corresponding age.","UNESCO Institute for Statistics",
"SE.PRM.NENR.MA","School enrollment, primary, male (% net)","Net enrollment rate is the ratio of children of official school age who are enrolled in school to the population of the corresponding official school age. Primary education provides children with basic reading, writing, and mathematics skills along with an elementary understanding of such subjects as history, geography, natural science, social science, art, and music.","UNESCO Institute for Statistics",
"SE.PRM.NENR.FE","School enrollment, primary, female (% net)","Net enrollment rate is the ratio of children of official school age who are enrolled in school to the population of the corresponding official school age. Primary education provides children with basic reading, writing, and mathematics skills along with an elementary understanding of such subjects as history, geography, natural science, social science, art, and music.","UNESCO Institute for Statistics",
"SE.PRM.NENR","School enrollment, primary (% net)","Net enrollment rate is the ratio of children of official school age who are enrolled in school to the population of the corresponding official school age. Primary education provides children with basic reading, writing, and mathematics skills along with an elementary understanding of such subjects as history, geography, natural science, social science, art, and music.","UNESCO Institute for Statistics",
"SE.PRM.GINT.ZS","Gross intake ratio in first grade of primary education, total (% of relevant age group)","Gross intake ratio in first grade of primary education is the number of new entrants in the first grade of primary education regardless of age, expressed as a percentage of the population of the official primary entrance age.","UNESCO Institute for Statistics",
"SE.PRM.GINT.MA.ZS","Gross intake ratio in first grade of primary education, male (% of relevant age group)","Gross intake ratio in first grade of primary education is the number of new entrants in the first grade of primary education regardless of age, expressed as a percentage of the population of the official primary entrance age.","UNESCO Institute for Statistics",
"SE.PRM.GINT.FE.ZS","Gross intake ratio in first grade of primary education, female (% of relevant age group)","Gross intake ratio in first grade of primary education is the number of new entrants in the first grade of primary education regardless of age, expressed as a percentage of the population of the official primary entrance age.","UNESCO Institute for Statistics",
"SE.PRM.ENRR.MA","School enrollment, primary, male (% gross)","Gross enrollment ratio is the ratio of total enrollment, regardless of age, to the population of the age group that officially corresponds to the level of education shown. Primary education provides children with basic reading, writing, and mathematics skills along with an elementary understanding of such subjects as history, geography, natural science, social science, art, and music.","UNESCO Institute for Statistics",
"SE.PRM.ENRR.FE","School enrollment, primary, female (% gross)","Gross enrollment ratio is the ratio of total enrollment, regardless of age, to the population of the age group that officially corresponds to the level of education shown. Primary education provides children with basic reading, writing, and mathematics skills along with an elementary understanding of such subjects as history, geography, natural science, social science, art, and music.","UNESCO Institute for Statistics",
"SE.PRM.ENRR","School enrollment, primary (% gross)","Gross enrollment ratio is the ratio of total enrollment, regardless of age, to the population of the age group that officially corresponds to the level of education shown. Primary education provides children with basic reading, writing, and mathematics skills along with an elementary understanding of such subjects as history, geography, natural science, social science, art, and music.","UNESCO Institute for Statistics",
"SE.PRM.ENRL.TC.ZS","Pupil-teacher ratio, primary","Primary school pupil-teacher ratio is the average number of pupils per teacher in primary school.","UNESCO Institute for Statistics",
"SE.PRM.ENRL.FE.ZS","Primary education, pupils (% female)","Female pupils as a percentage of total pupils at primary level include enrollments in public and private schools.","UNESCO Institute for Statistics",
"SE.PRM.ENRL","Primary education, pupils","Primary education pupils is the total number of pupils enrolled at primary level in public and private schools.","UNESCO Institute for Statistics",
"SE.PRM.DURS","Primary education, duration (years)","Primary duration refers to the number of grades (years) in primary school.","United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",
"SE.PRM.CUAT.ZS","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","The percentage of population ages 25 and over that attained or completed primary education.","UNESCO Institute for Statistics",
"SE.PRM.CUAT.MA.ZS","Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)","The percentage of population ages 25 and over that attained or completed primary education.","UNESCO Institute for Statistics",
"SE.PRM.CUAT.FE.ZS","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","The percentage of population ages 25 and over that attained or completed primary education.","UNESCO Institute for Statistics",
"SE.PRM.CMPT.ZS","Primary completion rate, total (% of relevant age group)","Primary completion rate, or gross intake ratio to the last grade of primary education, is the number of new entrants (enrollments minus repeaters) in the last grade of primary education, regardless of age, divided by the population at the entrance age for the last grade of primary education. Data limitations preclude adjusting for students who drop out during the final year of primary education.","UNESCO Institute for Statistics",
"SE.PRM.CMPT.MA.ZS","Primary completion rate, male (% of relevant age group)","Primary completion rate, or gross intake ratio to the last grade of primary education, is the number of new entrants (enrollments minus repeaters) in the last grade of primary education, regardless of age, divided by the population at the entrance age for the last grade of primary education. Data limitations preclude adjusting for students who drop out during the final year of primary education.","UNESCO Institute for Statistics",
"SE.PRM.CMPT.FE.ZS","Primary completion rate, female (% of relevant age group)","Primary completion rate, or gross intake ratio to the last grade of primary education, is the number of new entrants (enrollments minus repeaters) in the last grade of primary education, regardless of age, divided by the population at the entrance age for the last grade of primary education. Data limitations preclude adjusting for students who drop out during the final year of primary education.","UNESCO Institute for Statistics",
"SE.PRM.AGES","Primary school starting age (years)","Primary school starting age is the age at which students would enter primary education, assuming they had started at the official entrance age for the lowest level of education, had studied full-time throughout and had progressed through the system without repeating or skipping a grade.","UNESCO Institute for Statistics",
"SE.PRE.TCAQ.ZS","Trained teachers in preprimary education (% of total teachers)","Trained teachers in preprimary education are the percentage of preprimary school teachers who have received the minimum organized teacher training (pre-service or in-service) required for teaching in a given country.","UNESCO Institute for Statistics",
"SE.PRE.TCAQ.MA.ZS","Trained teachers in preprimary education, male (% of male teachers)","Trained teachers in preprimary education are the percentage of preprimary school teachers who have received the minimum organized teacher training (pre-service or in-service) required for teaching in a given country.","UNESCO Institute for Statistics",
"SE.PRE.TCAQ.FE.ZS","Trained teachers in preprimary education, female (% of female teachers)","Trained teachers in preprimary education are the percentage of preprimary school teachers who have received the minimum organized teacher training (pre-service or in-service) required for teaching in a given country.","UNESCO Institute for Statistics",
"SE.PRE.ENRR.MA","School enrollment, preprimary, male (% gross)","Gross enrollment ratio is the ratio of total enrollment, regardless of age, to the population of the age group that officially corresponds to the level of education shown. Preprimary education refers to programs at the initial stage of organized instruction, designed primarily to introduce very young children to a school-type environment and to provide a bridge between home and school.","UNESCO Institute for Statistics",
"SE.PRE.ENRR.FE","School enrollment, preprimary, female (% gross)","Gross enrollment ratio is the ratio of total enrollment, regardless of age, to the population of the age group that officially corresponds to the level of education shown. Preprimary education refers to programs at the initial stage of organized instruction, designed primarily to introduce very young children to a school-type environment and to provide a bridge between home and school.","UNESCO Institute for Statistics",
"SE.PRE.ENRR","School enrollment, preprimary (% gross)","Gross enrollment ratio is the ratio of total enrollment, regardless of age, to the population of the age group that officially corresponds to the level of education shown. Preprimary education refers to programs at the initial stage of organized instruction, designed primarily to introduce very young children to a school-type environment and to provide a bridge between home and school.","UNESCO Institute for Statistics",
"SE.PRE.ENRL.TC.ZS","Pupil-teacher ratio, preprimary","Preprimary school pupil-teacher ratio is the average number of pupils per teacher in preprimary school.","UNESCO Institute for Statistics",
"SE.PRE.DURS","Preprimary education, duration (years)","Preprimary duration refers to the number of grades (years) in preprimary school.","United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",
"SE.ENR.TERT.FM.ZS","School enrollment, tertiary (gross), gender parity index (GPI)","Gender parity index for gross enrollment ratio in tertiary education is the ratio of women to men enrolled at tertiary level in public and private schools.","UNESCO Institute for Statistics",
"SE.ENR.SECO.FM.ZS","School enrollment, secondary (gross), gender parity index (GPI)","Gender parity index for gross enrollment ratio in secondary education is the ratio of girls to boys enrolled at secondary level in public and private schools.","UNESCO Institute for Statistics",
"SE.ENR.PRSC.FM.ZS","School enrollment, primary and secondary (gross), gender parity index (GPI)","Gender parity index for gross enrollment ratio in primary and secondary education is the ratio of girls to boys enrolled at primary and secondary levels in public and private schools.","UNESCO Institute for Statistics",
"SE.ENR.PRIM.FM.ZS","School enrollment, primary (gross), gender parity index (GPI)","Gender parity index for gross enrollment ratio in primary education is the ratio of girls to boys enrolled at primary level in public and private schools.","UNESCO Institute for Statistics",
"SE.COM.DURS","Compulsory education, duration (years)","Duration of compulsory education is the number of years that children are legally obliged to attend school.","United Nations Educational, Scientific, and Cultural Organization (UNESCO) Institute for Statistics.",
"SE.ADT.LITR.ZS","Literacy rate, adult total (% of people ages 15 and above)","Adult literacy rate is the percentage of people ages 15 and above who can both read and write with understanding a short simple statement about their everyday life.","UNESCO Institute for Statistics",
"SE.ADT.LITR.MA.ZS","Literacy rate, adult male (% of males ages 15 and above)","Adult literacy rate is the percentage of people ages 15 and above who can both read and write with understanding a short simple statement about their everyday life.","UNESCO Institute for Statistics",
"SE.ADT.LITR.FE.ZS","Literacy rate, adult female (% of females ages 15 and above)","Adult literacy rate is the percentage of people ages 15 and above who can both read and write with understanding a short simple statement about their everyday life.","UNESCO Institute for Statistics",
"SE.ADT.1524.LT.ZS","Literacy rate, youth total (% of people ages 15-24)","Youth literacy rate is the percentage of people ages 15-24 who can both read and write with understanding a short simple statement about their everyday life.","UNESCO Institute for Statistics",
"SE.ADT.1524.LT.MA.ZS","Literacy rate, youth male (% of males ages 15-24)","Youth literacy rate is the percentage of people ages 15-24 who can both read and write with understanding a short simple statement about their everyday life.","UNESCO Institute for Statistics",
"SE.ADT.1524.LT.FM.ZS","Literacy rate, youth (ages 15-24), gender parity index (GPI)","Gender parity index for youth literacy rate is the ratio of females to males ages 15-24 who can both read and write with understanding a short simple statement about their everyday life.","UNESCO Institute for Statistics",
"SE.ADT.1524.LT.FE.ZS","Literacy rate, youth female (% of females ages 15-24)","Youth literacy rate is the percentage of people ages 15-24 who can both read and write with understanding a short simple statement about their everyday life.","UNESCO Institute for Statistics",
